song_id,artist_id,artist_name,duration,explicit,song_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,analysis_url
3DhD3hWyou0QluBBTSiBC5,5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,213466,False,No Digas Nada (Déjà Vu),43,0.496,0.852,11,-4.47,1,0.203,0.241,0,0.293,0.373,175.944,4,https://api.spotify.com/v1/audio-analysis/3DhD3hWyou0QluBBTSiBC5
3WRQUvzRvBDr4AxMWhXc5E,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,238906,False,Sunset Lover,54,0.785,0.525,6,-7.556,1,0.042,0.669,0.439,0.114,0.251,90.853,4,https://api.spotify.com/v1/audio-analysis/3WRQUvzRvBDr4AxMWhXc5E
0jWYIVQ6q5ixWpdUYpcEeh,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,209746,False,Waterfall,54,0.682,0.624,0,-7.551,1,0.0772,0.467,0.0261,0.0886,0.202,119.076,4,https://api.spotify.com/v1/audio-analysis/0jWYIVQ6q5ixWpdUYpcEeh
7wKzj1b8YKPuZELfVDz708,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,219933,False,Problems,66,0.802,0.371,6,-9.087,0,0.131,0.571,3.82e-06,0.108,0.263,113.951,4,https://api.spotify.com/v1/audio-analysis/7wKzj1b8YKPuZELfVDz708
7wUlXpbFSTtBQZabNd5i5o,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,226400,False,Beam,55,0.548,0.583,6,-6.406,1,0.0565,0.223,0.00116,0.129,0.162,92.882,4,https://api.spotify.com/v1/audio-analysis/7wUlXpbFSTtBQZabNd5i5o
6Fr50AXBWr8ki9EluTMPWl,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,217986,False,Gravitation,54,0.573,0.589,1,-10.465,1,0.0677,0.0148,0.27,0.0979,0.04,119.874,4,https://api.spotify.com/v1/audio-analysis/6Fr50AXBWr8ki9EluTMPWl
2EEZdCeGp095urJDE3wEpS,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,216032,False,Memories,61,0.881,0.644,1,-7.134,0,0.103,0.644,0.409,0.116,0.536,110.026,4,https://api.spotify.com/v1/audio-analysis/2EEZdCeGp095urJDE3wEpS
4p1NHiFP4PfV7eW1183Ej9,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,273162,False,Alone,59,0.772,0.745,11,-10.194,1,0.0405,0.595,0.87,0.117,0.166,116.014,4,https://api.spotify.com/v1/audio-analysis/4p1NHiFP4PfV7eW1183Ej9
4gRuC34ZpRcpVXxMXM1csQ,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,231131,False,You,57,0.57,0.339,9,-13.549,0,0.0645,0.949,0.924,0.0968,0.487,162.387,4,https://api.spotify.com/v1/audio-analysis/4gRuC34ZpRcpVXxMXM1csQ
0i9N3DkxJ5r8FwCx372Lu2,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,310353,False,Once Again,57,0.714,0.633,0,-8.491,1,0.062,0.11,0.00046,0.0672,0.322,102.001,4,https://api.spotify.com/v1/audio-analysis/0i9N3DkxJ5r8FwCx372Lu2
6I1ijupAkKjFajscMgH95y,6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,198066,False,Creation Comes Alive,57,0.295,0.68,0,-7.939,1,0.0546,0.501,3.21e-05,0.103,0.0378,197.928,4,https://api.spotify.com/v1/audio-analysis/6I1ijupAkKjFajscMgH95y
1NDxZ7cFAo481dtYWdrUnR,0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,193613,True,Pretty Girl - Cheat Codes X CADE Remix,81,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,4,https://api.spotify.com/v1/audio-analysis/1NDxZ7cFAo481dtYWdrUnR
1ue7zm5TVVvmoQV8lK6K2H,0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,219428,True,Pretty Girl,64,0.456,0.764,10,-3.584,1,0.148,0.298,0,0.229,0.383,124.971,5,https://api.spotify.com/v1/audio-analysis/1ue7zm5TVVvmoQV8lK6K2H
0aLJRIFLFZ0Tjr8XZb2uMX,0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,222656,False,Couple of Kids,64,0.62,0.422,4,-4.525,1,0.0309,0.64,9.05e-06,0.213,0.234,128.154,4,https://api.spotify.com/v1/audio-analysis/0aLJRIFLFZ0Tjr8XZb2uMX
3UqDEA89Ei9GHI19qHkhVj,0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,220800,False,Knocking on Your Heart,59,0.469,0.729,2,-7.159,0,0.0866,0.107,0.0105,0.0884,0.357,149.67,4,https://api.spotify.com/v1/audio-analysis/3UqDEA89Ei9GHI19qHkhVj
4wMfUdAxgiJno6flL6VW5r,0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,186382,False,Things,58,0.491,0.332,2,-8.277,0,0.111,0.305,0.00136,0.176,0.126,188.023,4,https://api.spotify.com/v1/audio-analysis/4wMfUdAxgiJno6flL6VW5r
2ErwrsOg1h7ZbkxzrlKQnA,0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,186960,True,Pretty Girl - ye. Remix,45,0.572,0.713,10,-5.963,1,0.372,0.151,2.19e-06,0.0956,0.468,190.059,4,https://api.spotify.com/v1/audio-analysis/2ErwrsOg1h7ZbkxzrlKQnA
5kvkSg21oySmkdOVQSi37P,0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,230204,True,Pretty Girl - Taylor Wise Remix,44,0.484,0.811,10,-5.088,1,0.153,0.0688,0,0.0955,0.362,195.846,4,https://api.spotify.com/v1/audio-analysis/5kvkSg21oySmkdOVQSi37P
57p8CBvPOxrvyCbn6ttl5r,5he5w2lnU9x7JFhnwcekXX,Skrillex,234285,False,Would You Ever,84,0.653,0.91,10,-3.36,1,0.0566,0.0079,0,0.318,0.0921,126.047,4,https://api.spotify.com/v1/audio-analysis/57p8CBvPOxrvyCbn6ttl5r
66hayvUbTotekKU3H4ta1f,1HxJeLhIuegM3KgvPn8sTa,Jack Ü,250285,False,Where Are Ü Now (with Justin Bieber),77,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,4,https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f
6JyuJFedEvPmdWQW0PkbGJ,5he5w2lnU9x7JFhnwcekXX,Skrillex,215510,True,Purple Lamborghini (with Rick Ross),73,0.457,0.899,10,-2.591,0,0.132,0.0019,0,0.831,0.298,147.268,4,https://api.spotify.com/v1/audio-analysis/6JyuJFedEvPmdWQW0PkbGJ
22Mme5vsZ688TMUieIHdx3,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,212640,True,Wild for the Night,73,0.756,0.857,2,-4.185,1,0.336,0.0452,0,0.121,0.688,140.016,4,https://api.spotify.com/v1/audio-analysis/22Mme5vsZ688TMUieIHdx3
6VRhkROS2SZHGlp0pxndbJ,5he5w2lnU9x7JFhnwcekXX,Skrillex,215253,True,Bangarang (feat. Sirah),71,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,4,https://api.spotify.com/v1/audio-analysis/6VRhkROS2SZHGlp0pxndbJ
2tbvAGoLMQgjvfgW7naBiE,0NbfKEOTQCcwd6o7wSDOHI,The Game,219413,True,El Chapo,70,0.753,0.905,6,-3.311,0,0.239,0.127,0,0.269,0.585,127.069,4,https://api.spotify.com/v1/audio-analysis/2tbvAGoLMQgjvfgW7naBiE
7cQnIhLin7koR2sO2bt2KS,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,225953,False,So Am I (feat. Damian Marley & Skrillex),66,0.642,0.791,0,-6.073,1,0.137,0.0242,0.00891,0.192,0.359,169.84,4,https://api.spotify.com/v1/audio-analysis/7cQnIhLin7koR2sO2bt2KS
6ZpR2XFuQJSHAQwg9495KZ,1HxJeLhIuegM3KgvPn8sTa,Jack Ü,242068,False,Mind (feat. Kai),68,0.502,0.777,1,-4.627,1,0.0934,0.117,2.91e-06,0.0957,0.356,174.153,4,https://api.spotify.com/v1/audio-analysis/6ZpR2XFuQJSHAQwg9495KZ
5i7fZq3chLyCHo3VeB6goD,5he5w2lnU9x7JFhnwcekXX,Skrillex,261517,False,First Of The Year (Equinox) - Equinox,68,0.429,0.948,5,-3.657,0,0.227,0.00711,0.0148,0.0812,0.55,115.785,3,https://api.spotify.com/v1/audio-analysis/5i7fZq3chLyCHo3VeB6goD
5sNESr6pQfIhL3krM8CtZn,3nFkdlSjzX9mRTtwJOzDYB,JAY Z,205733,True,Numb / Encore,74,0.687,0.793,2,-4.254,1,0.166,0.0603,0,0.582,0.751,107.045,4,https://api.spotify.com/v1/audio-analysis/5sNESr6pQfIhL3krM8CtZn
2KpCpk6HjXXLb7nnXoXA5O,3nFkdlSjzX9mRTtwJOzDYB,JAY Z,219320,True,Ni**as In Paris,76,0.749,0.884,1,-6.07,1,0.243,0.0942,0,0.191,0.705,140.077,4,https://api.spotify.com/v1/audio-analysis/2KpCpk6HjXXLb7nnXoXA5O
2AYTGaclgKXACh13nJRVcV,3ScY9CQxNLQei8Umvpx5g6,Fat Joe,284830,True,All The Way Up (Remix),70,0.564,0.717,10,-6.403,0,0.397,0.097,0,0.493,0.423,117.489,5,https://api.spotify.com/v1/audio-analysis/2AYTGaclgKXACh13nJRVcV
3rbNV2GI8Vtd8byhUtXZID,3nFkdlSjzX9mRTtwJOzDYB,JAY Z,293533,True,Clique,67,0.467,0.564,9,-4.986,0,0.353,0.0567,0,0.194,0.296,81.966,4,https://api.spotify.com/v1/audio-analysis/3rbNV2GI8Vtd8byhUtXZID
5ASZFbCod633wLragmPYTj,3nFkdlSjzX9mRTtwJOzDYB,JAY Z,336133,True,Renegade,62,0.646,0.718,1,-4.898,0,0.412,0.436,1.86e-06,0.173,0.822,82.535,4,https://api.spotify.com/v1/audio-analysis/5ASZFbCod633wLragmPYTj
65eohvrL4ttjA7EfFkQOhX,3nFkdlSjzX9mRTtwJOzDYB,JAY Z,295826,True,Points Of Authority / 99 Problems / One Step Closer,60,0.547,0.951,1,-4.079,0,0.151,0.00272,1.14e-05,0.0862,0.51,95.031,4,https://api.spotify.com/v1/audio-analysis/65eohvrL4ttjA7EfFkQOhX
47SJcoi329tD5TwD6m9CJ4,3nFkdlSjzX9mRTtwJOzDYB,JAY Z,244693,True,Dirt Off Your Shoulder / Lying From You,51,0.557,0.905,11,-4.506,1,0.267,0.0104,0,0.111,0.799,160.013,4,https://api.spotify.com/v1/audio-analysis/47SJcoi329tD5TwD6m9CJ4
4zTAk4UmucLEITBWV2VEXb,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,277560,True,H•A•M,57,0.644,0.532,8,-4.813,1,0.0571,0.0462,0,0.289,0.039,140.01,4,https://api.spotify.com/v1/audio-analysis/4zTAk4UmucLEITBWV2VEXb
39sUeHQoIGY6BEIcgTMRXW,3nFkdlSjzX9mRTtwJOzDYB,JAY Z,164866,True,Izzo / In The End,57,0.658,0.91,7,-3.499,1,0.316,0.00195,1.54e-05,0.158,0.494,92.332,4,https://api.spotify.com/v1/audio-analysis/39sUeHQoIGY6BEIcgTMRXW
4pnFRnCOfaETea25g0YSvG,3nFkdlSjzX9mRTtwJOzDYB,JAY Z,211173,True,Jigga What / Faint,56,0.579,0.96,1,-3.152,0,0.245,0.102,0,0.0674,0.566,133.63,4,https://api.spotify.com/v1/audio-analysis/4pnFRnCOfaETea25g0YSvG
5kRBzRZmZTXVg8okC7SJFZ,6T70tWxqyIpdVbsFvPzqM3,La La Land Cast,228173,False,Another Day Of Sun,64,0.596,0.749,8,-6.742,1,0.059,0.0165,6.91e-06,0.648,0.791,125.838,4,https://api.spotify.com/v1/audio-analysis/5kRBzRZmZTXVg8okC7SJFZ
4DjetO0EUUMQKzYk42OWS9,6T70tWxqyIpdVbsFvPzqM3,La La Land Cast,274333,False,Another Day Of Sun - With Radios,33,0.55,0.773,8,-7.377,1,0.0718,0.0189,2.68e-05,0.868,0.726,125.908,4,https://api.spotify.com/v1/audio-analysis/4DjetO0EUUMQKzYk42OWS9
23WI5V2eD4EyGKxSl7Pyeq,5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,247493,False,Andas En Mi Cabeza,71,0.676,0.954,9,-1.84,1,0.127,0.0285,0,0.112,0.532,103.998,4,https://api.spotify.com/v1/audio-analysis/23WI5V2eD4EyGKxSl7Pyeq
0SUukeNYkHMk8bxwgGQKJa,5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,215799,False,Me Voy Enamorando - Remix,58,0.709,0.863,10,-4.484,1,0.0601,0.109,0,0.374,0.525,99.957,4,https://api.spotify.com/v1/audio-analysis/0SUukeNYkHMk8bxwgGQKJa
6ZSDlUMlHhPQLE3AshNJU2,5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,215826,False,Niña Bonita,54,0.677,0.92,9,-4.796,1,0.143,0.274,0,0.176,0.72,120.045,4,https://api.spotify.com/v1/audio-analysis/6ZSDlUMlHhPQLE3AshNJU2
1dnJrxNtaS0fCPRDooTqBM,5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,269839,False,Tú Me Quemas,50,0.736,0.943,6,-1.388,0,0.0378,0.108,0,0.387,0.864,124.995,4,https://api.spotify.com/v1/audio-analysis/1dnJrxNtaS0fCPRDooTqBM
3bAVmndB2ERidBlbL4uQIN,5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,223852,False,Tartamudo,45,0.79,0.936,7,-1.174,1,0.054,0.189,0,0.206,0.761,110.018,4,https://api.spotify.com/v1/audio-analysis/3bAVmndB2ERidBlbL4uQIN
5hGjxHNTd5ioIvvREm6Hww,5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,316200,False,"Mi Niña Bonita - En Vivo Desde El Anfiteatro El Hatillo, Caracas-Venezuela/2014",46,0.647,0.79,9,-7.193,1,0.0649,0.111,0,0.931,0.571,119.904,4,https://api.spotify.com/v1/audio-analysis/5hGjxHNTd5ioIvvREm6Hww
0G31zWm4L2c9fJ9zAzWsar,5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,237906,False,El Poeta,47,0.745,0.729,0,-5.942,1,0.0498,0.307,0,0.248,0.765,120.03,4,https://api.spotify.com/v1/audio-analysis/0G31zWm4L2c9fJ9zAzWsar
4Srvy4oRCMF9YhkEPfZMXi,5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,261306,False,Chica Ideal,44,0.737,0.817,5,-4.256,1,0.0505,0.0616,0,0.276,0.655,118.059,4,https://api.spotify.com/v1/audio-analysis/4Srvy4oRCMF9YhkEPfZMXi
39Gb80bu5xF0rQtAxTxUS1,5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,235719,False,Me Voy Enamorando,43,0.701,0.911,10,-3.44,1,0.066,0.0541,0,0.414,0.545,99.982,4,https://api.spotify.com/v1/audio-analysis/39Gb80bu5xF0rQtAxTxUS1
4nzaM6VGKkoiD8L8jld4sC,5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,220266,False,Cantinero,42,0.695,0.954,8,-2.433,0,0.0474,0.0128,0.00154,0.171,0.856,123.03,4,https://api.spotify.com/v1/audio-analysis/4nzaM6VGKkoiD8L8jld4sC
6QgjcU0zLnzq5OrUoSZ3OK,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,163253,False,Feel It Still,91,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,4,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK
4SNtyKNyYJ8ERT7YLlnFBr,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,246480,False,So Young,68,0.671,0.445,4,-7.842,0,0.0291,0.348,5.93e-05,0.155,0.811,75.996,4,https://api.spotify.com/v1/audio-analysis/4SNtyKNyYJ8ERT7YLlnFBr
60eOMEt3WNVX1m1jmApmnX,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,246786,False,Live In The Moment,67,0.546,0.583,6,-7.317,0,0.0348,0.002,0.173,0.115,0.235,128.017,4,https://api.spotify.com/v1/audio-analysis/60eOMEt3WNVX1m1jmApmnX
2Nv52rWLPoRebtWMQ362w6,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,214217,False,Feel It Still - ZHU Remix,65,0.852,0.567,6,-6.683,0,0.0913,0.0354,0.163,0.0539,0.19,113.986,4,https://api.spotify.com/v1/audio-analysis/2Nv52rWLPoRebtWMQ362w6
7iOyMOxdOULvXqUqC26spJ,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,194053,False,Modern Jesus,65,0.627,0.633,10,-7.41,0,0.0305,0.133,7.07e-05,0.216,0.763,85.999,4,https://api.spotify.com/v1/audio-analysis/7iOyMOxdOULvXqUqC26spJ
4m6ObZmZ7wnyrKtmLvlyVE,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,194434,False,Feel It Still - Medasin Remix,64,0.568,0.463,4,-10.622,1,0.262,0.553,0.00114,0.0858,0.148,157.686,4,https://api.spotify.com/v1/audio-analysis/4m6ObZmZ7wnyrKtmLvlyVE
4WMuY659P2MKnoW40oGXe8,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,249746,False,Purple Yellow Red and Blue,63,0.601,0.859,4,-6.311,0,0.0397,0.0351,0.331,0.144,0.431,101.003,4,https://api.spotify.com/v1/audio-analysis/4WMuY659P2MKnoW40oGXe8
18admrko96XeSCmgD76wlM,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,221626,False,Rich Friends,62,0.607,0.881,8,-5.354,1,0.053,0.00545,0.000344,0.285,0.34,94.994,4,https://api.spotify.com/v1/audio-analysis/18admrko96XeSCmgD76wlM
4yeWP0EabOteKT2MzPyeJ8,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,184355,False,Feel It Still - Gryffin Remix,62,0.654,0.781,1,-4.628,0,0.0514,0.496,0,0.104,0.699,152.013,4,https://api.spotify.com/v1/audio-analysis/4yeWP0EabOteKT2MzPyeJ8
69hvEfUwgdGgYzArB3mQoj,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,175046,False,Feel It Still - Ofenbach Remix,61,0.89,0.775,6,-6.475,0,0.0461,0.128,3.47e-06,0.0611,0.8,125.031,4,https://api.spotify.com/v1/audio-analysis/69hvEfUwgdGgYzArB3mQoj
6uBhi9gBXWjanegOb2Phh0,2qxJFvFYMEDqd7ui6kSAcq,Zedd,210090,False,Stay (with Alessia Cara),80,0.457,0.627,5,-5.091,0,0.111,0.238,0,0.116,0.554,101.384,4,https://api.spotify.com/v1/audio-analysis/6uBhi9gBXWjanegOb2Phh0
0prNGof3XqfTvNDxHonvdK,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,230226,False,Scars To Your Beautiful,75,0.591,0.741,0,-5.751,1,0.139,0.0294,0,0.11,0.452,97.048,4,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK
5EbX5xL3O2xT8FxCpYzgUO,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,175517,False,"How Far I'll Go - From ""Moana""",72,0.315,0.563,9,-9.671,1,0.354,0.173,0.000242,0.0673,0.147,179.484,4,https://api.spotify.com/v1/audio-analysis/5EbX5xL3O2xT8FxCpYzgUO
1wYZZtamWTQAoj8B812uKQ,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,199453,False,Here,69,0.375,0.822,0,-4.029,1,0.167,0.0716,0,0.0694,0.353,123.363,4,https://api.spotify.com/v1/audio-analysis/1wYZZtamWTQAoj8B812uKQ
2ZyuwVvV6Z3XJaXIFbspeE,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,188493,False,Wild Things,69,0.741,0.627,1,-4.816,0,0.0894,0.0183,0,0.0909,0.708,108.016,4,https://api.spotify.com/v1/audio-analysis/2ZyuwVvV6Z3XJaXIFbspeE
5stBjr01wRUJa6BGqkxPD7,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,199285,False,The Other Side (Alessia Cara Version),68,0.433,0.573,1,-6.041,0,0.156,0.278,0,0.103,0.312,150.005,4,https://api.spotify.com/v1/audio-analysis/5stBjr01wRUJa6BGqkxPD7
5NRl32BO29q8xtWFvOlHZE,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,254506,False,River Of Tears,64,0.46,0.377,6,-5.659,1,0.0412,0.922,0,0.157,0.314,121.398,5,https://api.spotify.com/v1/audio-analysis/5NRl32BO29q8xtWFvOlHZE
0b3qOB5v3kqL1obw0hrfFo,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,228000,False,Stone,55,0.764,0.5,6,-5.869,1,0.0317,0.299,2.7e-05,0.0904,0.373,128.029,4,https://api.spotify.com/v1/audio-analysis/0b3qOB5v3kqL1obw0hrfFo
5leOhwmC0JYwAPxo6zGUHP,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,212933,False,Seventeen,59,0.546,0.762,9,-4.363,1,0.305,0.167,0,0.163,0.312,104.904,4,https://api.spotify.com/v1/audio-analysis/5leOhwmC0JYwAPxo6zGUHP
2V3VjHLVEOdW33N4ckwEhq,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,228680,False,I'm Yours,59,0.509,0.831,11,-3.292,0,0.149,0.00576,0,0.121,0.378,103.19,4,https://api.spotify.com/v1/audio-analysis/2V3VjHLVEOdW33N4ckwEhq
3sTN90bIP2cJ1783ctHykO,5Q81rlcTFh3k6DQJXPdsot,Mura Masa,192160,True,Love$ick (feat. A$AP Rocky),69,0.623,0.765,8,-5.146,0,0.156,0.131,0.00514,0.187,0.758,88.602,4,https://api.spotify.com/v1/audio-analysis/3sTN90bIP2cJ1783ctHykO
2s9C5THb9llwyVXtjveV4E,5Q81rlcTFh3k6DQJXPdsot,Mura Masa,228000,False,Firefly,61,0.783,0.442,10,-9.215,1,0.131,0.431,1.5e-06,0.0529,0.448,109.973,4,https://api.spotify.com/v1/audio-analysis/2s9C5THb9llwyVXtjveV4E
21pNGvUyQ8NjcfRrzge25F,5Q81rlcTFh3k6DQJXPdsot,Mura Masa,195466,False,What If I Go?,60,0.565,0.536,7,-7.85,1,0.386,0.191,2.69e-05,0.0902,0.903,200.431,4,https://api.spotify.com/v1/audio-analysis/21pNGvUyQ8NjcfRrzge25F
3GGg9FWBlAjrAvC16kazer,5Q81rlcTFh3k6DQJXPdsot,Mura Masa,196546,True,Lovesick,54,0.662,0.712,3,-7.168,0,0.29,0.139,0.183,0.0403,0.793,87.847,4,https://api.spotify.com/v1/audio-analysis/3GGg9FWBlAjrAvC16kazer
4x8874idDYp8yxgKsyb4xG,5Q81rlcTFh3k6DQJXPdsot,Mura Masa,164013,True,All Around The World (feat. Desiigner),59,0.761,0.522,2,-7.317,1,0.0415,0.431,8.75e-06,0.183,0.338,132.051,4,https://api.spotify.com/v1/audio-analysis/4x8874idDYp8yxgKsyb4xG
1UKd207NfxFvKpOiuguKhe,5Q81rlcTFh3k6DQJXPdsot,Mura Masa,209586,True,Nuggets (feat. Bonzai),48,0.85,0.595,5,-8.687,0,0.333,0.0559,0.000846,0.719,0.651,113.112,4,https://api.spotify.com/v1/audio-analysis/1UKd207NfxFvKpOiuguKhe
06XuHBFQejxy9jhNBaHEwx,5Q81rlcTFh3k6DQJXPdsot,Mura Masa,207693,False,1 Night (feat. Charli XCX),55,0.867,0.585,8,-6.136,1,0.052,0.26,3.02e-06,0.0729,0.611,113.018,4,https://api.spotify.com/v1/audio-analysis/06XuHBFQejxy9jhNBaHEwx
5FQL9Ur9NENmezh6zyG7uh,5Q81rlcTFh3k6DQJXPdsot,Mura Masa,145655,False,Lotus Eater,56,0.571,0.373,11,-8.068,1,0.348,0.736,0.458,0.141,0.501,135.796,1,https://api.spotify.com/v1/audio-analysis/5FQL9Ur9NENmezh6zyG7uh
4bAjCyhsBBTKK2uitHCF2r,5Q81rlcTFh3k6DQJXPdsot,Mura Masa,225573,False,Messy Love,49,0.82,0.588,2,-8.52,0,0.0977,0.127,0.0141,0.552,0.475,110.004,4,https://api.spotify.com/v1/audio-analysis/4bAjCyhsBBTKK2uitHCF2r
2oWg72bkaKr1OXUF1Uj6HG,5Q81rlcTFh3k6DQJXPdsot,Mura Masa,204626,False,helpline,46,0.814,0.745,0,-6.498,1,0.0664,0.0272,0.44,0.34,0.695,95.014,4,https://api.spotify.com/v1/audio-analysis/2oWg72bkaKr1OXUF1Uj6HG
0tPQPaOKM32WgMSbPCYyRH,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,172687,True,Dirty Sexy Money (feat. Charli XCX & French Montana),81,0.721,0.873,1,-4.741,1,0.119,0.0789,0,0.0824,0.552,79.943,4,https://api.spotify.com/v1/audio-analysis/0tPQPaOKM32WgMSbPCYyRH
5o4yGlG0PfeVUa6ClIyOxq,25uiPmTg16RbhZWAqwLBy5,Charli XCX,162585,False,Boys,78,0.867,0.545,2,-5.192,1,0.0625,0.0646,0.000289,0.0505,0.525,139.943,4,https://api.spotify.com/v1/audio-analysis/5o4yGlG0PfeVUa6ClIyOxq
0y8Wf6ltWpGCpgqVa21QNX,25uiPmTg16RbhZWAqwLBy5,Charli XCX,219480,False,After The Afterparty (feat. Lil Yachty),66,0.653,0.794,7,-3.828,1,0.0894,0.121,0,0.365,0.645,93.008,4,https://api.spotify.com/v1/audio-analysis/0y8Wf6ltWpGCpgqVa21QNX
0CtVbAqF6EjgzcWxEiuxOi,25uiPmTg16RbhZWAqwLBy5,Charli XCX,193519,False,"After The Afterparty (feat. RAYE, Stefflon Don and Rita Ora) - VIP Mix",63,0.678,0.721,7,-4.081,1,0.0634,0.11,0,0.31,0.597,96.083,4,https://api.spotify.com/v1/audio-analysis/0CtVbAqF6EjgzcWxEiuxOi
0Y1MWB026LYxGvhq4EcMiC,25uiPmTg16RbhZWAqwLBy5,Charli XCX,169866,False,Boom Clap,56,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,4,https://api.spotify.com/v1/audio-analysis/0Y1MWB026LYxGvhq4EcMiC
7Coulic7di20MlW1bEytkQ,25uiPmTg16RbhZWAqwLBy5,Charli XCX,238749,True,Dreamer,60,0.582,0.626,0,-6.273,0,0.041,0.0298,0.000538,0.62,0.297,139.912,4,https://api.spotify.com/v1/audio-analysis/7Coulic7di20MlW1bEytkQ
0A5qqtFMG1qrNQEcjvr1A2,25uiPmTg16RbhZWAqwLBy5,Charli XCX,203907,True,Break The Rules,48,0.676,0.926,0,-2.244,0,0.0425,0.0305,0.000658,0.0771,0.818,124.019,4,https://api.spotify.com/v1/audio-analysis/0A5qqtFMG1qrNQEcjvr1A2
3jjUphDBlbPzWD3Ft3tya1,0vqJkZ0RpLZixt3lTmD8vP,Whethan,178515,False,love gang (feat. Charli XCX),59,0.602,0.859,0,-3.063,1,0.0761,0.122,0,0.357,0.628,137.065,4,https://api.spotify.com/v1/audio-analysis/3jjUphDBlbPzWD3Ft3tya1
4R2u9nFjSycaZsEYAe5Kc0,25uiPmTg16RbhZWAqwLBy5,Charli XCX,239579,True,3AM (Pull Up) (feat. MØ),56,0.402,0.747,7,-4.313,1,0.104,0.0481,3.37e-05,0.14,0.624,187.709,3,https://api.spotify.com/v1/audio-analysis/4R2u9nFjSycaZsEYAe5Kc0
5coBVo4lFeK49XTArYiJPz,25uiPmTg16RbhZWAqwLBy5,Charli XCX,216000,False,Boys - DROELOE Remix,55,0.765,0.774,2,-5.262,1,0.0412,0.0511,0.000591,0.0928,0.529,140.018,4,https://api.spotify.com/v1/audio-analysis/5coBVo4lFeK49XTArYiJPz
